Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0141","Soya beans","2000","2000","3050","FAO TIER 1","kt","19.2175","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0141","Soya beans","2001","2001","3050","FAO TIER 1","kt","19.8743","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0141","Soya beans","2002","2002","3050","FAO TIER 1","kt","19.2181","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0141","Soya beans","2003","2003","3050","FAO TIER 1","kt","17.8407","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0141","Soya beans","2004","2004","3050","FAO TIER 1","kt","21.0254","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0141","Soya beans","2005","2005","3050","FAO TIER 1","kt","20.5238","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0141","Soya beans","2006","2006","3050","FAO TIER 1","kt","21.4166","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0141","Soya beans","2007","2007","3050","FAO TIER 1","kt","18.0893","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0141","Soya beans","2008","2008","3050","FAO TIER 1","kt","20.3787","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0141","Soya beans","2009","2009","3050","FAO TIER 1","kt","22.3268","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0141","Soya beans","2010","2010","3050","FAO TIER 1","kt","22.2139","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0141","Soya beans","2011","2011","3050","FAO TIER 1","kt","20.8876","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0141","Soya beans","2012","2012","3050","FAO TIER 1","kt","20.8548","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0141","Soya beans","2013","2013","3050","FAO TIER 1","kt","22.3024","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0141","Soya beans","2014","2014","3050","FAO TIER 1","kt","25.4756","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0141","Soya beans","2015","2015","3050","FAO TIER 1","kt","25.42","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0141","Soya beans","2016","2016","3050","FAO TIER 1","kt","27.167","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0141","Soya beans","2017","2017","3050","FAO TIER 1","kt","28.3205","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0141","Soya beans","2018","2018","3050","FAO TIER 1","kt","28.2162","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0141","Soya beans","2019","2019","3050","FAO TIER 1","kt","23.0637","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0141","Soya beans","2020","2020","3050","FAO TIER 1","kt","26.7926","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0141","Soya beans","2021","2021","3050","FAO TIER 1","kt","28.1322","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0111","Wheat","2000","2000","3050","FAO TIER 1","kt","15.8884","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0111","Wheat","2000","2000","3050","FAO TIER 1","kt","23.192","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0111","Wheat","2001","2001","3050","FAO TIER 1","kt","13.9735","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0111","Wheat","2001","2001","3050","FAO TIER 1","kt","21.1859","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0111","Wheat","2002","2002","3050","FAO TIER 1","kt","11.765","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0111","Wheat","2002","2002","3050","FAO TIER 1","kt","20.0281","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0111","Wheat","2003","2003","3050","FAO TIER 1","kt","16.6027","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0111","Wheat","2003","2003","3050","FAO TIER 1","kt","23.192","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0111","Wheat","2004","2004","3050","FAO TIER 1","kt","15.3217","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0111","Wheat","2004","2004","3050","FAO TIER 1","kt","21.8397","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0111","Wheat","2005","2005","3050","FAO TIER 1","kt","14.9988","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0111","Wheat","2005","2005","3050","FAO TIER 1","kt","21.8987","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0111","Wheat","2006","2006","3050","FAO TIER 1","kt","13.0499","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0111","Wheat","2006","2006","3050","FAO TIER 1","kt","20.4547","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0111","Wheat","2007","2007","3050","FAO TIER 1","kt","14.7149","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0111","Wheat","2007","2007","3050","FAO TIER 1","kt","22.2899","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0111","Wheat","2008","2008","3050","FAO TIER 1","kt","17.663","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0111","Wheat","2008","2008","3050","FAO TIER 1","kt","24.3441","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0111","Wheat","2009","2009","3050","FAO TIER 1","kt","15.6953","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0111","Wheat","2009","2009","3050","FAO TIER 1","kt","21.8065","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0111","Wheat","2010","2010","3050","FAO TIER 1","kt","15.5327","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0111","Wheat","2010","2010","3050","FAO TIER 1","kt","20.8126","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0111","Wheat","2011","2011","3050","FAO TIER 1","kt","14.1792","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0111","Wheat","2011","2011","3050","FAO TIER 1","kt","19.9759","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0111","Wheat","2012","2012","3050","FAO TIER 1","kt","15.9512","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0111","Wheat","2012","2012","3050","FAO TIER 1","kt","21.3815","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0111","Wheat","2013","2013","3050","FAO TIER 1","kt","14.9959","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0111","Wheat","2013","2013","3050","FAO TIER 1","kt","19.813","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0111","Wheat","2014","2014","3050","FAO TIER 1","kt","14.3718","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0111","Wheat","2014","2014","3050","FAO TIER 1","kt","20.2733","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0111","Wheat","2015","2015","3050","FAO TIER 1","kt","14.5575","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0111","Wheat","2015","2015","3050","FAO TIER 1","kt","20.5831","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0111","Wheat","2016","2016","3050","FAO TIER 1","kt","16.0017","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0111","Wheat","2016","2016","3050","FAO TIER 1","kt","19.1644","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0111","Wheat","2017","2017","3050","FAO TIER 1","kt","12.2525","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0111","Wheat","2017","2017","3050","FAO TIER 1","kt","16.414","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0111","Wheat","2018","2018","3050","FAO TIER 1","kt","13.224","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0111","Wheat","2018","2018","3050","FAO TIER 1","kt","17.313","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0111","Wheat","2019","2019","3050","FAO TIER 1","kt","13.4201","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0111","Wheat","2019","2019","3050","FAO TIER 1","kt","16.3436","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","12.7562","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0111","Wheat","2020","2020","3050","FAO TIER 1","kt","16.0792","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72430","Crops total (Emissions N2O)","0111","Wheat","2021","2021","3050","FAO TIER 1","kt","11.6516","E","Estimated value",""
"GCE","Emissions from Crops","840","United States of America","72440","Crops total (Emissions CH4)","0111","Wheat","2021","2021","3050","FAO TIER 1","kt","16.2426","E","Estimated value",""
